工单编号,故障发生时间,涉及基站eNBID或小区ECGI,故障原因定位（大类）
7660,2019/3/4 14:04,64870B4C60088D4404834286AFEDA9CE,电力故障
7661,2019/3/4 14:04,3DA40C7A2AE0AAF6EED5FD61C5AAF56F,电力故障
7662,2019/3/4 14:04,A562717DCF682468635FAF4CF7ED4A9E,电力故障
7663,2019/3/4 14:06,F39982B94FC08797A91C18D43FFBB40C,电力故障
7664,2019/3/4 14:07,431478BD0EA2093906B823C406A30BBF,传输故障
7665,2019/3/4 14:07,10D80333ECA2F58F6225CEE53DB97ADB,传输故障
7666,2019/3/4 14:15,AB2DD2F14CFF1005E652C88C81C5C02D,硬件故障
7667,2019/3/4 14:16,4A526764AE20C00D85ED51DAA4A677B4,电力故障
7668,2019/3/4 14:16,D3A406843CB9BBAE83FA346A67C452EA,电力故障
7669,2019/3/4 14:16,6F6B2DCA5C3A58B9D8B8E6767160FBDF,电力故障
7670,2019/3/4 14:16,D3A406843CB9BBAE83FA346A67C452EA,电力故障
7671,2019/3/4 14:16,6F6B2DCA5C3A58B9D8B8E6767160FBDF,电力故障
7672,2019/3/4 14:17,C375FAC2D71F65FDA4F1A957F5DCA291,硬件故障
7673,2019/3/4 14:18,02FF0CA0D57DFF33D3FDC78D155D6A8C,电力故障
7674,2019/3/4 14:19,6A7856AE5F32A3B99F4A6D5238916103,电力故障
7675,2019/3/4 14:20,E8DEE4F79A69CA341A74A39A4B306C43,电力故障
7676,2019/3/4 14:20,5A6BDB1FBE0A5052BC63A8D17ECEB270,电力故障
7677,2019/3/4 14:21,F5C968BC47374F02C23B494DC570E0DA,电力故障
7678,2019/3/4 14:23,9DB81205D4AF7203A7B2CDA340C07775,电力故障
7679,2019/3/4 14:24,08D7B3147D08865B6DF643DF5C35E4E4,电力故障
7680,2019/3/4 14:24,F8C62E40BE12610E31590FE42B185DF6,电力故障
7681,2019/3/4 14:24,FBFF21446B97DDBCBE7BB8EDD2C9125C,硬件故障
7682,2019/3/4 14:24,8B402E3E23611D0A22909CDE0621CB99,电力故障
7683,2019/3/4 14:25,653D348A5BD28EAB73C22EB26E35A445,电力故障
7684,2019/3/4 14:28,716C960DBBCA4C320D04A573F8B388D9,硬件故障
7685,2019/3/4 14:28,74097ED183C1C5CFAB8872562E0B5DAB,硬件故障
7686,2019/3/4 14:29,7527BE29698EBBB8A65871475B44FD5B,电力故障
7687,2019/3/4 14:29,F7AEF53B5E9392680097CD01EB8C58B0,电力故障
7688,2019/3/4 14:30,33D842CB8A89E2CE9D4FAB6E58552BBD,电力故障
7689,2019/3/4 14:30,5E7507DE42FD8ACAB78D0921D9D56D6C,电力故障
7690,2019/3/4 14:30,961C0F668A0BD5FA3AAD5DC9460F8B67,电力故障
7691,2019/3/4 14:30,F357CB0900BE49A7295AED0CA7CCEACA,电力故障
7692,2019/3/4 14:30,7527BE29698EBBB8A65871475B44FD5B,电力故障
7693,2019/3/4 14:30,3132E374C550B4398D87A042037544E1,电力故障
7694,2019/3/4 14:30,46F5BEC57C2665211F950C03683DAC31,电力故障
7695,2019/3/4 14:30,8F5A6EBBC3768773E30401C1AAA2A629,电力故障
7696,2019/3/4 14:30,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7697,2019/3/4 14:30,982A5937A791B86C6AEEBD7442632711,电力故障
7698,2019/3/4 14:31,DC1BB13D55A1C72284040E6F8D0CC4CE,电力故障
7699,2019/3/4 14:31,DFEA67C6A5918C02EDEE1B6705A096DF,电力故障
7700,2019/3/4 14:31,E64A761A6C5B6F0F972D5B9313D52C79,电力故障
7701,2019/3/4 14:32,A6BB3BB494CCCF01D13A7A95A7D2360A,电力故障
7702,2019/3/4 14:38,2E4A68046887D14469F82EE1730156ED,电力故障
7703,2019/3/4 14:38,2E4A68046887D14469F82EE1730156ED,电力故障
7704,2019/3/4 14:46,5C9AA75FB640FA1D0250A4D30F0851E7,传输故障
7705,2019/3/4 14:48,3020B287ADEE343026ACE28461194792,电力故障
7706,2019/3/4 14:51,E2522502A65684CE17989EDDDFCF8855,电力故障
7707,2019/3/4 14:51,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7708,2019/3/4 14:51,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7709,2019/3/4 14:53,2453BF0E669C42B1EB6EFDFAC8F29F5B,电力故障
7710,2019/3/4 15:00,BD9051C2A5AB4D784A58DF7B6E849E55,电力故障
7711,2019/3/4 15:04,5E57640AE862898CB6E068BB3391A50A,电力故障
7712,2019/3/4 15:06,1646808F1AE7A43CBE19BB7849250533,传输故障
7713,2019/3/4 15:09,33D49880CACFA92947C21BE820EE0B58,传输故障
7714,2019/3/4 15:16,D9BE198D62617B0218F4F25645351217,电力故障
7715,2019/3/4 15:16,D9BE198D62617B0218F4F25645351217,电力故障
7716,2019/3/4 15:17,D9DCBFA553FF7524D83AAE7B3396224C,电力故障
7717,2019/3/4 15:19,4C7CD3A8301EC708AB48082A1918D249,电力故障
7718,2019/3/4 15:19,D9DCBFA553FF7524D83AAE7B3396224C,电力故障
7719,2019/3/4 15:26,2F8BD5618C7924A5B4017D4FC834CE6A,电力故障
7720,2019/3/4 15:31,C375FAC2D71F65FDA4F1A957F5DCA291,传输故障
7721,2019/3/4 15:34,C4C3096730E279CB2ACBFC8546285249,传输故障
7722,2019/3/4 15:35,DFEA67C6A5918C02EDEE1B6705A096DF,电力故障
7723,2019/3/4 15:35,A8585CDFEA3E93718CC83DFE99B70E7F,电力故障
7724,2019/3/4 15:36,A96D050B631DF1DFCAFBC777051788E9,电力故障
7725,2019/3/4 15:36,534B29BEBBB46B8BBCB6E3F7028FC3BB,电力故障
7726,2019/3/4 15:36,A96D050B631DF1DFCAFBC777051788E9,电力故障
7727,2019/3/4 15:37,9DDCCA7F40C8D0D5C82C51CD9B76E905,电力故障
7728,2019/3/4 15:38,F13B6720A25212010A53B25505310D5F,电力故障
7729,2019/3/4 15:39,1F32DD16A316E9E2AF1FA1A238CF9314,电力故障
7730,2019/3/4 15:42,C0912A4769D821BA98F0F2949F3634F5,传输故障
7731,2019/3/4 15:42,7527BE29698EBBB8A65871475B44FD5B,电力故障
7732,2019/3/4 15:42,7527BE29698EBBB8A65871475B44FD5B,电力故障
7733,2019/3/4 15:49,CC7ED7A56F00CD8EF30A100480ADF289,电力故障
7734,2019/3/4 15:50,4725F3CD8A87B606304D680BFF7B8550,硬件故障
7735,2019/3/4 15:52,CC7ED7A56F00CD8EF30A100480ADF289,电力故障
7736,2019/3/4 15:52,F3F98CED150033E1AE42AD5AC8EE3AE0,传输故障
7737,2019/3/4 15:52,101408D6289F3A12EB0D434D4C6B1F2A,硬件故障
7738,2019/3/4 15:53,7184D5A20E7821C03BF9F3DD236CFCA2,电力故障
7739,2019/3/4 15:55,CC7ED7A56F00CD8EF30A100480ADF289,传输故障
7740,2019/3/4 15:57,A1E1301E00DF8CFE1696791A85BCD7FA,电力故障
7741,2019/3/4 16:02,A4C8EFCF01F8236855B558CF3D764E16,电力故障
7742,2019/3/4 16:02,FABD7723965D5E786256D65ABA41196C,电力故障
7743,2019/3/4 16:04,CF716F0FB110E63C6BB52A3F3FCD768F,传输故障
7744,2019/3/4 16:04,9CA449D09E5B7CE32C4B723B340BC193,电力故障
7745,2019/3/4 16:12,DDE0537448AB1816022620C68F706681,电力故障
7746,2019/3/4 16:16,3C0D2506ED6344C8A7CBB02AF21DE1CC,电力故障
7747,2019/3/4 16:25,283B81A4A4C30DA2A5E67E0E30A91151,电力故障
7748,2019/3/4 16:26,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
7749,2019/3/4 16:26,91549EA4A22199E6D0B1EC826727EB2C,电力故障
7750,2019/3/4 16:26,41E258710F5FCE4F73D9135597BD8DA7,电力故障
7751,2019/3/4 16:26,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
7752,2019/3/4 16:28,9A82E0DE0164DFE1BD008F124AB452D2,电力故障
7753,2019/3/4 16:29,A3B5ECA4B6A66C77B602B04BC3EA688F,电力故障
7754,2019/3/4 16:35,29FB7A324515977B03D823EA6C18D0C5,传输故障
7755,2019/3/4 16:36,F126C40B6BDDF72E010F00C96227639C,电力故障
7756,2019/3/4 16:36,F126C40B6BDDF72E010F00C96227639C,电力故障
7757,2019/3/4 16:37,23A01C5E40B86E4348EFC9774B4F3450,电力故障
7758,2019/3/4 16:39,5FE4E69C7658F2EEB5E5B76725416AE6,电力故障
7759,2019/3/4 16:42,EE5ED5936281663FFF07224D5B82C6D8,电力故障
7760,2019/3/4 16:45,534B29BEBBB46B8BBCB6E3F7028FC3BB,电力故障
7761,2019/3/4 16:46,1C886BE622A6B8E80EAFA8CBC21533AE,电力故障
7762,2019/3/4 16:48,BC562FEF75DE1FCE5E3EEE8BBDC5DF98,传输故障
7763,2019/3/4 16:52,F1D4EA15659FD42E1460159AE751CA2E,电力故障
7764,2019/3/4 16:56,67C1F44B41B9F776786F35DE0D057320,传输故障
7765,2019/3/4 17:02,E5F7637877FDD2FC815FEF29072D40A1,传输故障
7766,2019/3/4 17:04,35967619C1E5354F75A79D0C920B3C66,传输故障
7767,2019/3/4 17:12,F46BE9272446EBC61264378809403170,电力故障
7768,2019/3/4 17:15,45BF54FE1FE99956A73EA2AA5D860B68,硬件故障
7769,2019/3/4 17:17,FDBEC09C2A954BCF32B8EDA1D06EA8FB,电力故障
7770,2019/3/4 17:36,1ECE23311501AE0FEBBFF7172D0AEFCC,电力故障
7771,2019/3/4 17:36,B7DA95D5297BE3E0246F8C1B308C682E,电力故障
7772,2019/3/4 17:36,B7DA95D5297BE3E0246F8C1B308C682E,传输故障
7773,2019/3/4 17:48,FDE9F76FBFB264DF57BB2843F16EF553,硬件故障
7774,2019/3/4 17:48,12FD0F6C01F246763AF502F58E1C8F42,硬件故障
7775,2019/3/4 18:01,892B7CCB62EE62CAF53920384CA4C28B,电力故障
7776,2019/3/4 18:07,3F2672191E974AE916AD1EEF05E60379,电力故障
7777,2019/3/4 18:11,4AE28FC11DB06136837C259056EF98FD,电力故障
7778,2019/3/4 18:12,4AE28FC11DB06136837C259056EF98FD,电力故障
7779,2019/3/4 18:17,9A3A8EAE9A4437C15BD80BD05F385007,电力故障
7780,2019/3/4 18:18,9A3A8EAE9A4437C15BD80BD05F385007,电力故障
7781,2019/3/4 18:19,006039D976ACAAFF94531CF90C52A455,电力故障
7782,2019/3/4 18:20,6FBA5632A50667856D5D1D1A3D09B337,电力故障
7783,2019/3/4 18:21,253F6118A49F212E1AD7B82CF1F90E67,电力故障
7784,2019/3/4 18:23,8277D8962F78B3F05A3FFBBD0F2424CC,硬件故障
7785,2019/3/4 18:24,DDB6DAB9CD82D03F4B5FACDE25058896,电力故障
7786,2019/3/4 18:25,16F5D87886CE45DD69A3CAB7C59A5419,电力故障
7787,2019/3/4 18:25,16F5D87886CE45DD69A3CAB7C59A5419,电力故障
7788,2019/3/4 18:34,BAA1ED6543DBD9AE7727237BAAC1753C,电力故障
7789,2019/3/4 18:37,CCEBE62555033E7F331D85E282045AC0,动环故障
7790,2019/3/4 18:38,86D91BF8BFDD38D1A964893A27635379,电力故障
7791,2019/3/4 18:41,F561A849E77918142B77C28299F755A4,电力故障
7792,2019/3/4 18:45,0FDFAFA5AB1B880B29DE29D35F19A751,传输故障
7793,2019/3/4 18:56,A6BB3BB494CCCF01D13A7A95A7D2360A,电力故障
7794,2019/3/4 18:57,A6BB3BB494CCCF01D13A7A95A7D2360A,电力故障
7795,2019/3/4 19:01,33ADA5E456676C78D7934DEE6540CD58,电力故障
7796,2019/3/4 19:03,5C69A07BE859FC6AE88C8936AB5FB41C,传输故障
7797,2019/3/4 19:04,A3AC1DAE0F760FBEF686BC410B16DE4B,电力故障
7798,2019/3/4 19:04,E5937BAC492279D228C11DF558EC2A5D,电力故障
7799,2019/3/4 19:07,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7800,2019/3/4 19:14,7E67F75CD8BE5E662B0B8FCDDA336260,电力故障
7801,2019/3/4 19:17,3D6B0D8E3B691A31E9E289F35CF8C14D,电力故障
7802,2019/3/4 19:21,E5937BAC492279D228C11DF558EC2A5D,电力故障
7803,2019/3/4 19:42,BC33F04EA0974332874FCA5C6A8EE784,电力故障
7804,2019/3/4 19:47,E5EAA6D9A05AE7C437CEF934EBAD079B,电力故障
7805,2019/3/4 19:48,B0BB933A711EB5C466B4833A2D2D436A,电力故障
7806,2019/3/4 20:02,90EE4DE6AE978A7583C882C6C7218DEB,电力故障
7807,2019/3/4 20:03,275BC59C3CF741BFAF486AE482D7BD79,电力故障
7808,2019/3/4 20:06,AC9006B18C7BCD066CAB909514449569,电力故障
7809,2019/3/4 20:06,53BA15DCD07CB39C0C362F4AD5CAC9E9,电力故障
7810,2019/3/4 20:19,3C468650221DF13BFBABA694A4CC8BE7,电力故障
7811,2019/3/4 20:21,067A627E2807EFA854189DE705AB3BD1,电力故障
7812,2019/3/4 20:24,BEE3499DA32584E38BC14C73D5B70D27,电力故障
7813,2019/3/4 20:24,D4895BADDEAE4D49DD0807FB3BA028F1,电力故障
7814,2019/3/4 20:24,0239C3E61C02AACCBA89B67A9F746F60,电力故障
7815,2019/3/4 20:26,7A7289BEAC50F94EEE30297346852FF2,电力故障
7816,2019/3/4 20:26,1BD64175237C6A9ADDB9FD9E142D9046,电力故障
7817,2019/3/4 20:26,E8715E5DC50BE2B7338934E8F6225093,传输故障
7818,2019/3/4 20:29,700881587F605AC9B2252DB3153A92C8,电力故障
7819,2019/3/4 20:31,890C4EB56B949FF3BDAC6C359FF5C553,电力故障
7820,2019/3/4 20:35,067A627E2807EFA854189DE705AB3BD1,电力故障
7821,2019/3/4 20:35,41E258710F5FCE4F73D9135597BD8DA7,电力故障
7822,2019/3/4 20:38,41E258710F5FCE4F73D9135597BD8DA7,电力故障
7823,2019/3/4 20:40,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7824,2019/3/4 20:46,6FBA5632A50667856D5D1D1A3D09B337,硬件故障
7825,2019/3/4 20:49,4BFD29778515804FECAF99B5F26A4350,电力故障
7826,2019/3/4 20:49,4BFD29778515804FECAF99B5F26A4350,电力故障
7827,2019/3/4 21:10,B6FB2E5EE55569F988D13ECB80DC13C4,电力故障
7828,2019/3/4 21:10,EBCB5CB6A176488AFBFF25DE4D9F49EF,电力故障
7829,2019/3/4 21:15,3425D9ED238F10C2FCE281E1EE71722F,电力故障
7830,2019/3/4 21:16,3425D9ED238F10C2FCE281E1EE71722F,电力故障
7831,2019/3/4 21:22,7E920192FF5ADFB39D67DAB2646CE061,电力故障
7832,2019/3/4 21:22,7E920192FF5ADFB39D67DAB2646CE061,电力故障
7833,2019/3/4 21:36,A31634D6753DB6A51C18CF139D96D448,电力故障
7834,2019/3/4 21:46,35A412178B9475D30768E3C9FDE74FA2,电力故障
7835,2019/3/4 21:46,29FB7A324515977B03D823EA6C18D0C5,传输故障
7836,2019/3/4 22:00,52F55AD715926A34C72FCF42AB9C071E,电力故障
7837,2019/3/4 22:03,71EB8C98276873DC948015B313FB2BE7,传输故障
7838,2019/3/4 22:04,A3461CD374F631D4C89595A468ACE485,传输故障
7839,2019/3/4 22:06,A02CB99156909CF1FBEAD514A28B4054,电力故障
7840,2019/3/4 22:07,A02CB99156909CF1FBEAD514A28B4054,电力故障
7841,2019/3/4 22:17,04DA8AEF76646D4760DCB470A8BD06A4,电力故障
7842,2019/3/4 22:25,2C0D839DC1A28D6D37C4E2D64BC2CAFD,电力故障
7843,2019/3/4 22:27,681006D5B1A50D8AE91FC2F0A58517C7,电力故障
7844,2019/3/4 22:27,681006D5B1A50D8AE91FC2F0A58517C7,电力故障
7845,2019/3/4 22:28,41E69684C3FA75EFDA841B3DCB67B8DB,硬件故障
7846,2019/3/4 22:48,E463CAFF1A05410C218CC19858D5D6A4,电力故障
7847,2019/3/4 22:51,2488BF2B76B562B24039A2AEF5285C22,传输故障
7848,2019/3/4 23:15,A0FBA8F4D70F87BCDCA1789C9E72DCAF,电力故障
7849,2019/3/4 23:18,7B29545EF0D28BB353D897EE06C146F2,电力故障
7850,2019/3/4 23:18,7B29545EF0D28BB353D897EE06C146F2,电力故障
7851,2019/3/4 23:31,DDFE8807307406DF1EF3A66D57857EE7,硬件故障
7852,2019/3/4 23:31,04DBFE1CB5431D8B4DBF05DF95DDF2A3,硬件故障
7853,2019/3/4 23:35,FB8E7BBB8D27CCD7A72E5DFEF7AD4001,电力故障
7854,2019/3/4 23:36,49FCF0743F4E25DDD4E88D30988162FC,电力故障
7855,2019/3/4 23:37,BBD9DBF4BEC106077E9E7E5447422937,传输故障
7856,2019/3/4 23:52,3F3E5634E5E0DE5E82EC92FBC6854DB6,电力故障
7857,2019/3/5 0:05,7B1B317F0C97E68515132C9B2DA40329,电力故障
7858,2019/3/5 0:05,C2C880E608917BB53BF53DAAA006BDFF,电力故障
7859,2019/3/5 0:06,7627B06EE54F218686065219706290FF,电力故障
7860,2019/3/5 0:07,104C9E29C1B7908756E6FE164A41A341,电力故障
7861,2019/3/5 0:12,113A03D0D588B9C60C0D843F7F917E6F,电力故障
7862,2019/3/5 0:13,1A5F4F38167F0B84229452F3EC070321,硬件故障
7863,2019/3/5 0:23,EE0D0CDC4493FE1D4AD3FFF2AA8101D5,电力故障
7864,2019/3/5 0:31,5CC03332EA5423A52E379D30B6DEAF5F,电力故障
7865,2019/3/5 0:34,2B4929DC1B67B29B0EED9BD187523AA5,传输故障
7866,2019/3/5 0:42,F46BE9272446EBC61264378809403170,电力故障
7867,2019/3/5 0:47,73F047010CF481B6B2BF8A2DCFEEA2CE,电力故障
7868,2019/3/5 0:48,12A960424A95B11456B8A34A240045A0,电力故障
7869,2019/3/5 1:00,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
7870,2019/3/5 1:13,CEBC1E8F360A18C738E1E68328DC062A,电力故障
7871,2019/3/5 1:24,90949B82D9827ACF3C141AD65034E399,硬件故障
7872,2019/3/5 2:07,00E7AD68CFB45EE8EAFBB16A9EA626C2,电力故障
7873,2019/3/5 2:08,6E30530F8150396613B627E29FD21C53,硬件故障
7874,2019/3/5 2:14,A3CAB2DCF1A3EA86F88FE20C585C9C65,传输故障
7875,2019/3/5 2:16,661A1568C3FEACB81157557B024DA3C6,电力故障
7876,2019/3/5 2:30,EEE9A44ECB46BE60F038B9C5083AF925,电力故障
7877,2019/3/5 2:31,EEE9A44ECB46BE60F038B9C5083AF925,电力故障
7878,2019/3/5 2:42,067F520917E0CC44DADAC011215228E6,电力故障
7879,2019/3/5 2:49,0EB20232AAF910EB88EDC91CC19A59B3,电力故障
7880,2019/3/5 3:05,9FD29DCC76A97094F236AB683A03A2F1,电力故障
7881,2019/3/5 3:39,171059571F35745A3892A42EA908A8C8,电力故障
7882,2019/3/5 3:39,28B9E7D6E5CF51606E38EBFB27A139CC,电力故障
7883,2019/3/5 4:06,DD9AC3A22BCDE1E0C2F5A02881679406,电力故障
7884,2019/3/5 4:12,2C7D57AA8B5BCEC13569984FF1B7BB5A,电力故障
7885,2019/3/5 4:43,E6B9E34C7F4E8906DB25273AD72E92AD,传输故障
7886,2019/3/5 4:58,F9E5F22A885E61281B30A3C2415641F5,电力故障
7887,2019/3/5 5:14,0E6ACB7A09BEC1E70513E2C79E9C5809,电力故障
7888,2019/3/5 6:36,9DE9237C4C8D9AE255518966E8345DB4,电力故障
7889,2019/3/5 6:36,EDB3F331CCCAF83140867EAF36D20E85,电力故障
7890,2019/3/5 6:42,45A84E05E45394123A870D84F9467950,电力故障
7891,2019/3/5 6:58,2B83EAFF8F2BD2E34FD497D391E29BD0,电力故障
7892,2019/3/5 7:07,F8CC1DFDB7B85411F3F1E37669916913,硬件故障
7893,2019/3/5 7:08,A167E4006BD141F541A4681657D695D6,电力故障
7894,2019/3/5 7:36,28469DECA71449D7E16367CF64196553,电力故障
7895,2019/3/5 7:49,B116362B25712C71708BBF74BBDEE457,电力故障
7896,2019/3/5 7:55,661A1568C3FEACB81157557B024DA3C6,电力故障
7897,2019/3/5 8:05,1A4A0838846EAA46B0F55A93DE5D2339,电力故障
7898,2019/3/5 8:28,F46BE9272446EBC61264378809403170,电力故障
7899,2019/3/5 8:31,3CD01F7A716B788B12EA63EF27231141,电力故障
7900,2019/3/5 8:31,0D873454296AF3CC097BE92C493CA72B,硬件故障
7901,2019/3/5 8:31,0D873454296AF3CC097BE92C493CA72B,硬件故障
7902,2019/3/5 8:39,F6C047D5A7F036FE6B5878CF2E4138C4,电力故障
7903,2019/3/5 8:43,2B9EA71A5758CBE8B5AB7EAB5333CB2D,硬件故障
7904,2019/3/5 8:45,C951034B80855CE1B7A3A78F630A8285,电力故障
7905,2019/3/5 8:45,C951034B80855CE1B7A3A78F630A8285,电力故障
7906,2019/3/5 8:46,551700A7F04C7C84F4263ABFF9629B03,电力故障
7907,2019/3/5 8:53,E9AE2AB18335106BBE12A377E99F665A,电力故障
7908,2019/3/5 8:53,B2F28E5185B5C0D3E610AC1252A3C052,电力故障
7909,2019/3/5 8:54,E55DCD674BFBF5BAEA7B911FDE2AF524,电力故障
7910,2019/3/5 8:54,DD3D6F7BBB995B0DE62E20ECA5FE60F1,电力故障
7911,2019/3/5 8:54,B2F28E5185B5C0D3E610AC1252A3C052,电力故障
7912,2019/3/5 8:59,1A844F73DC2B10726A0B807DB440EDC4,电力故障
7913,2019/3/5 9:00,E5134189224D6C7AC8AE92D700258379,电力故障
7914,2019/3/5 9:02,2A65549B075196768D8EA921F868538D,电力故障
7915,2019/3/5 9:02,8B4263373694E4C19EB9303084771A70,电力故障
7916,2019/3/5 9:02,480002185CC6A1A7F69DE629C57A89A8,电力故障
7917,2019/3/5 9:06,56C8D0AA6245402206EEC144AF7F39D7,传输故障
7918,2019/3/5 9:06,56C8D0AA6245402206EEC144AF7F39D7,传输故障
7919,2019/3/5 9:07,A1E59C09DF187EDEB5F7037CE5063D68,电力故障
7920,2019/3/5 9:07,F01076774DF8DD659C12BA78BBC73BB2,电力故障
7921,2019/3/5 9:08,CE07EE52630145B2B788FFF74CFD0A1A,电力故障
7922,2019/3/5 9:08,F6B9A7E606EE9A3D5CC05E3F4D6A2345,电力故障
7923,2019/3/5 9:08,64AAA9E8FB5A8DCEB1257F7A78EDF150,电力故障
7924,2019/3/5 9:08,492E8E5B11572D2413D091D25FA6C98E,电力故障
7925,2019/3/5 9:08,8A496226759B5B85AC3B53F7993BEF6E,电力故障
7926,2019/3/5 9:12,0FDFAFA5AB1B880B29DE29D35F19A751,传输故障
7927,2019/3/5 9:12,4FA483442B968FD70B3058513BC5674D,电力故障
7928,2019/3/5 9:16,8B4263373694E4C19EB9303084771A70,电力故障
7929,2019/3/5 9:20,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7930,2019/3/5 9:24,8A57D1311F02574CB7E132E566E2F2FB,电力故障
7931,2019/3/5 9:24,64BF08CB4BCC581754432D0B580B0597,电力故障
7932,2019/3/5 9:25,866E4D761EC293E7F9AD360728F67167,电力故障
7933,2019/3/5 9:26,2983F214C533C0F68F435BE306E53EC7,电力故障
7934,2019/3/5 9:27,006039D976ACAAFF94531CF90C52A455,电力故障
7935,2019/3/5 9:29,64AAA9E8FB5A8DCEB1257F7A78EDF150,电力故障
7936,2019/3/5 9:38,78ED6D95242280CFECF7E50195CE45D1,传输故障
7937,2019/3/5 9:41,33D49880CACFA92947C21BE820EE0B58,传输故障
7938,2019/3/5 9:44,A69D05B930FEF5F0D41DBE8FD0397A1D,电力故障
7939,2019/3/5 9:45,ED31C0FD51FD371018F4E26FCFF0C92E,电力故障
7940,2019/3/5 9:46,EED274E602C5EAC435FC53C0855ADECD,电力故障
7941,2019/3/5 9:47,B4D06150CB9B8C072CEF6EAC045472FD,电力故障
7942,2019/3/5 9:51,88191A7EC31AD62565287B58A7D08C33,电力故障
7943,2019/3/5 9:51,C2532A7658F9BBDB31ACDB26FB843A23,电力故障
7944,2019/3/5 9:54,565C271EAEF0FBAE23634F998C894F34,电力故障
7945,2019/3/5 9:54,6F3135EF4FBD032F51AD0A5EA12FB698,电力故障
7946,2019/3/5 9:55,9F93AC7EEA75422712ECDC474DE2A911,电力故障
7947,2019/3/5 10:00,2909ECFB5F49B795DF3E9CE8414C9D61,电力故障
7948,2019/3/5 10:00,2909ECFB5F49B795DF3E9CE8414C9D61,电力故障
7949,2019/3/5 10:05,98B631573CF2D2744B1A1998C1FA5511,传输故障
7950,2019/3/5 10:12,E05BB996A4DC83AE3B139B83AEE9632E,传输故障
7951,2019/3/5 10:13,1AF953263EB9772E5A45E38663EB540E,传输故障
7952,2019/3/5 10:14,7E81D41CEAAD645EFEAB36E010F75F98,电力故障
7953,2019/3/5 10:14,A6F506FA637605143F2997F7FA8EA160,电力故障
7954,2019/3/5 10:14,9A751B7E3E533EA8C2981D106022C7A7,电力故障
7955,2019/3/5 10:19,DADC9955A55F7940622B1CE9DFE9024E,电力故障
7956,2019/3/5 10:21,42DE01830544E612C92EB6184F511EB0,传输故障
7957,2019/3/5 10:21,42DE01830544E612C92EB6184F511EB0,电力故障
7958,2019/3/5 10:21,F7ED311FBC3C1E4FDC6AD52AD308E47B,硬件故障
7959,2019/3/5 10:21,E5EAA6D9A05AE7C437CEF934EBAD079B,电力故障
7960,2019/3/5 10:29,1BCC54644555EEF000CD873467DDA2FE,电力故障
7961,2019/3/5 10:31,1BCC54644555EEF000CD873467DDA2FE,电力故障
7962,2019/3/5 10:35,0FD7258E97D300A3D010116FBF631541,电力故障
7963,2019/3/5 10:36,83A2DD2E57B67936E5FC553F752F351A,硬件故障
7964,2019/3/5 10:36,0FD7258E97D300A3D010116FBF631541,电力故障
7965,2019/3/5 10:39,0E71C7CD187B81097390638A760D5CE9,电力故障
7966,2019/3/5 10:40,D0D8DE94317266E194194D5F1147B45E,硬件故障
7967,2019/3/5 10:46,03600224074DECA8DB99AC21550278FB,电力故障
7968,2019/3/5 10:47,74B282C38EA36A6CFF99A97C2028FE5D,电力故障
7969,2019/3/5 10:48,531185CD10C021EA42C1A4B64F033544,电力故障
7970,2019/3/5 10:49,531185CD10C021EA42C1A4B64F033544,电力故障
7971,2019/3/5 10:49,99503B22FACFEF32BF92BDEE3CF0AC7E,硬件故障
7972,2019/3/5 10:49,C310E91F2A9E694E9A1B5FC9E7918DF9,传输故障
7973,2019/3/5 11:01,C721C42F27B892851EA70BE3A2ED1468,传输故障
7974,2019/3/5 11:03,2F8BD5618C7924A5B4017D4FC834CE6A,电力故障
7975,2019/3/5 11:04,F0B38C2C1DD0323774F301A9156D32EF,硬件故障
7976,2019/3/5 11:05,8EB62350DCCA2DF4DC1C7E5682445762,电力故障
7977,2019/3/5 11:06,DF8976DF24D92206FEC5B798C8F53F4B,电力故障
7978,2019/3/5 11:06,3A0B7E767A0873E7A828C13EA31095BC,电力故障
7979,2019/3/5 11:06,BF7A50E44C46DEF2E5D52AC70740AC1C,电力故障
7980,2019/3/5 11:07,6E34DD0A92DC6F0E6B902E2ADF94D7A7,电力故障
7981,2019/3/5 11:07,7454C0E77EA8A0BA24D26D64ACFFC221,电力故障
7982,2019/3/5 11:10,A10F5D1A019F7377F17FDAE3ADA58603,电力故障
7983,2019/3/5 11:15,00E7AD68CFB45EE8EAFBB16A9EA626C2,电力故障
7984,2019/3/5 11:18,ED34D6372AF6CD44F7659624F1C8F195,传输故障
7985,2019/3/5 11:19,DBABAF9167A59B656AA5784DEBAFF779,硬件故障
7986,2019/3/5 11:19,B9B9732B625DDE40DF095C8C45E584D9,电力故障
7987,2019/3/5 11:19,B9B9732B625DDE40DF095C8C45E584D9,电力故障
7988,2019/3/5 11:20,8B22282A57D0B2377AA39B285912016B,电力故障
7989,2019/3/5 11:20,1AF953263EB9772E5A45E38663EB540E,传输故障
